Step : 1	Numberions : 38
Name		xpos	ypos	sigxp	sigxm	sigyp	sigym	vel	mass	charge		peakhigh
 Si7+		148.11	54.53	2.89	2.89	5.75	5.75	1427.82	28.00	7.00		0.00
 Si8+		137.81	64.42	2.71	2.71	6.78	6.78	1526.41	28.00	8.00		0.00
 Si9+		129.35	74.55	2.56	2.56	7.83	7.83	1619.00	28.00	9.00		0.00
Si10+		122.23	84.88	2.44	2.44	8.91	8.91	1706.58	28.00	10.00		0.00
Si11+		116.17	95.23	2.33	2.33	9.99	9.99	1789.87	28.00	11.00		0.00
Si12+		110.90	105.43	2.24	2.24	11.05	11.05	1869.46	28.00	12.00		0.00
  S5+		191.31	33.18	3.65	3.65	3.53	3.53	1128.79	32.00	5.00		0.00
  S6+		173.21	42.06	3.33	3.33	4.46	4.46	1236.53	32.00	6.00		0.00
  S7+		159.32	51.29	3.09	3.09	5.42	5.42	1335.61	32.00	7.00		0.00
  S8+		148.25	60.76	2.89	2.89	6.41	6.41	1427.82	32.00	8.00		0.00
  S9+		139.15	70.44	2.73	2.73	7.42	7.42	1514.44	32.00	9.00		0.00
 S10+		131.50	80.34	2.60	2.60	8.45	8.45	1596.36	32.00	10.00		0.00
 S11+		124.97	90.42	2.48	2.48	9.50	9.50	1674.27	32.00	11.00		0.00
 S12+		119.32	100.69	2.38	2.38	10.57	10.57	1748.72	32.00	12.00		0.00
 Ca6+		195.91	36.32	3.72	3.72	3.88	3.88	1105.99	40.00	6.00		0.00
 Ca7+		180.17	44.53	3.45	3.45	4.75	4.75	1194.60	40.00	7.00		0.00
 Ca8+		167.62	53.02	3.23	3.23	5.64	5.64	1277.08	40.00	8.00		0.00
 Ca9+		157.34	61.76	3.05	3.05	6.55	6.55	1354.55	40.00	9.00		0.00
Ca10+		148.71	70.79	2.90	2.90	7.50	7.50	1427.82	40.00	10.00		0.00
Ca11+		141.34	80.03	2.77	2.77	8.47	8.47	1497.51	40.00	11.00		0.00
Ca12+		134.97	89.46	2.66	2.66	9.45	9.45	1564.10	40.00	12.00		0.00
Ca13+		129.38	99.04	2.56	2.56	10.45	10.45	1627.97	40.00	13.00		0.00
Ca14+		124.44	108.78	2.47	2.47	11.47	11.47	1689.42	40.00	14.00		0.00
 Fe5+		260.07	21.92	4.80	4.80	2.40	2.40	853.29	56.00	5.00		0.00
 Fe6+		235.30	28.00	4.38	4.38	3.05	3.05	934.73	56.00	6.00		0.00
 Fe7+		216.42	34.33	4.06	4.06	3.73	3.73	1009.62	56.00	7.00		0.00
 Fe8+		201.39	41.02	3.80	3.80	4.44	4.44	1079.33	56.00	8.00		0.00
 Fe9+		189.07	48.03	3.59	3.59	5.18	5.18	1144.81	56.00	9.00		0.00
Fe10+		178.75	55.41	3.41	3.41	5.96	5.96	1206.73	56.00	10.00		0.00
Fe11+		169.93	62.98	3.25	3.25	6.76	6.76	1265.63	56.00	11.00		0.00
Fe12+		162.31	70.72	3.12	3.12	7.58	7.58	1321.91	56.00	12.00		0.00
Fe13+		155.64	78.70	3.01	3.01	8.42	8.42	1375.89	56.00	13.00		0.00
Fe14+		149.71	87.10	2.90	2.90	9.30	9.30	1427.82	56.00	14.00		0.00
Fe15+		144.15	96.09	2.81	2.81	10.24	10.24	1477.94	56.00	15.00		0.00
Fe16+		139.18	105.22	2.72	2.72	11.19	11.19	1526.41	56.00	16.00		0.00
Fe17+		134.90	114.14	2.65	2.65	12.13	12.13	1573.39	56.00	17.00		0.00
Step : 7	Numberions : 68
Name		xpos	ypos	sigxp	sigxm	sigyp	sigym	vel	mass	charge		peakhigh
  H1+		71.21	10.68	1.52	1.52	1.50	1.50	2657.83	1.00	1.00		0.00
3He1+		133.91	 9.82	2.65	2.65	1.50	1.50	1534.50	3.00	1.00		0.00
3He2+		90.13	20.26	1.86	1.86	2.11	2.11	2170.11	3.00	2.00		0.00
 He1+		157.57	 9.63	3.07	3.07	1.50	1.50	1328.91	4.00	1.00		0.00
 He2+		107.84	20.01	2.18	2.18	2.08	2.08	1879.37	4.00	2.00		0.00
  C3+		156.97	24.82	3.05	3.05	2.61	2.61	1328.91	12.00	3.00		0.00
  C4+		133.96	34.64	2.64	2.64	3.63	3.63	1534.50	12.00	4.00		0.00
  C5+		118.47	44.79	2.37	2.37	4.69	4.69	1715.62	12.00	5.00		0.00
  C6+		107.16	54.85	2.16	2.16	5.74	5.74	1879.37	12.00	6.00		0.00
  O4+		156.29	31.45	3.04	3.04	3.31	3.31	1328.91	16.00	4.00		0.00
  O5+		138.33	40.91	2.72	2.72	4.30	4.30	1485.77	16.00	5.00		0.00
  O6+		125.21	50.64	2.48	2.48	5.32	5.32	1627.58	16.00	6.00		0.00
  O7+		115.12	60.53	2.30	2.30	6.35	6.35	1757.99	16.00	7.00		0.00
  O8+		107.04	70.47	2.16	2.16	7.38	7.38	1879.37	16.00	8.00		0.00
  N4+		145.56	33.12	2.85	2.85	3.48	3.48	1420.67	14.00	4.00		0.00
  N5+		128.79	42.94	2.55	2.55	4.50	4.50	1588.36	14.00	5.00		0.00
  N6+		116.56	52.99	2.33	2.33	5.55	5.55	1739.96	14.00	6.00		0.00
  N7+		107.13	63.02	2.16	2.16	6.60	6.60	1879.37	14.00	7.00		0.00
 Ne7+		129.91	55.46	2.57	2.57	5.84	5.84	1572.39	20.00	7.00		0.00
 Ne8+		120.86	65.28	2.40	2.40	6.86	6.86	1680.96	20.00	8.00		0.00
 Mg5+		171.47	34.09	3.30	3.30	3.62	3.62	1213.13	24.00	5.00		0.00
 Mg6+		155.40	43.03	3.01	3.01	4.56	4.56	1328.91	24.00	6.00		0.00
 Mg7+		143.02	52.10	2.80	2.80	5.50	5.50	1435.39	24.00	7.00		0.00
 Mg8+		133.13	61.43	2.62	2.62	6.48	6.48	1534.50	24.00	8.00		0.00
 Mg9+		124.98	70.98	2.48	2.48	7.48	7.48	1627.58	24.00	9.00		0.00
Mg10+		118.12	80.69	2.36	2.36	8.49	8.49	1715.62	24.00	10.00		0.00
Mg11+		112.27	90.09	2.25	2.25	9.47	9.47	1799.36	24.00	11.00		0.00
Mg12+		107.19	99.61	2.16	2.16	10.47	10.47	1879.37	24.00	12.00		0.00
 Si5+		187.14	31.42	3.57	3.57	3.35	3.35	1123.14	28.00	5.00		0.00
 Si6+		169.43	39.84	3.26	3.26	4.24	4.24	1230.34	28.00	6.00		0.00
 Si7+		155.85	48.58	3.02	3.02	5.15	5.15	1328.91	28.00	7.00		0.00
 Si8+		145.03	57.45	2.83	2.83	6.08	6.08	1420.67	28.00	8.00		0.00
 Si9+		136.15	66.53	2.67	2.67	7.03	7.03	1506.85	28.00	9.00		0.00
Si10+		128.68	75.81	2.54	2.54	8.00	8.00	1588.36	28.00	10.00		0.00
Si11+		122.31	85.26	2.43	2.43	8.99	8.99	1665.88	28.00	11.00		0.00
Si12+		116.78	94.70	2.33	2.33	9.97	9.97	1739.96	28.00	12.00		0.00
  S5+		201.26	29.35	3.81	3.81	3.15	3.15	1050.60	32.00	5.00		0.00
  S6+		182.21	37.32	3.48	3.48	3.98	3.98	1150.87	32.00	6.00		0.00
  S7+		167.61	45.57	3.22	3.22	4.85	4.85	1243.09	32.00	7.00		0.00
  S8+		155.97	54.08	3.02	3.02	5.74	5.74	1328.91	32.00	8.00		0.00
  S9+		146.42	62.76	2.85	2.85	6.65	6.65	1409.53	32.00	9.00		0.00
 S10+		138.39	71.64	2.71	2.71	7.58	7.58	1485.77	32.00	10.00		0.00
 S11+		131.54	80.69	2.59	2.59	8.53	8.53	1558.29	32.00	11.00		0.00
 S12+		125.60	89.89	2.48	2.48	9.49	9.49	1627.58	32.00	12.00		0.00
 Ca6+		206.11	32.10	3.89	3.89	3.46	3.46	1029.37	40.00	6.00		0.00
 Ca7+		189.53	39.40	3.60	3.60	4.23	4.23	1111.85	40.00	7.00		0.00
 Ca8+		176.34	46.99	3.37	3.37	5.03	5.03	1188.62	40.00	8.00		0.00
 Ca9+		165.51	54.80	3.18	3.18	5.86	5.86	1260.72	40.00	9.00		0.00
Ca10+		156.43	62.81	3.02	3.02	6.70	6.70	1328.91	40.00	10.00		0.00
Ca11+		148.69	71.08	2.89	2.89	7.57	7.57	1393.78	40.00	11.00		0.00
Ca12+		141.98	79.51	2.77	2.77	8.46	8.46	1455.75	40.00	12.00		0.00
Ca13+		136.09	88.10	2.67	2.67	9.36	9.36	1515.20	40.00	13.00		0.00
Ca14+		130.89	96.82	2.57	2.57	10.27	10.27	1572.39	40.00	14.00		0.00
 Fe5+		273.90	19.28	5.02	5.02	2.14	2.14	794.18	56.00	5.00		0.00
 Fe6+		247.65	24.68	4.58	4.58	2.72	2.72	869.98	56.00	6.00		0.00
 Fe7+		227.69	30.32	4.24	4.24	3.33	3.33	939.68	56.00	7.00		0.00
 Fe8+		211.85	36.21	3.97	3.97	3.96	3.96	1004.57	56.00	8.00		0.00
 Fe9+		198.86	42.35	3.74	3.74	4.61	4.61	1065.50	56.00	9.00		0.00
Fe10+		187.97	48.83	3.55	3.55	5.30	5.30	1123.14	56.00	10.00		0.00
Fe11+		178.68	55.57	3.39	3.39	6.02	6.02	1177.96	56.00	11.00		0.00
Fe12+		170.65	62.47	3.26	3.26	6.75	6.75	1230.34	56.00	12.00		0.00
Fe13+		163.61	69.52	3.13	3.13	7.50	7.50	1280.57	56.00	13.00		0.00
Fe14+		157.39	76.72	3.03	3.03	8.26	8.26	1328.91	56.00	14.00		0.00
Fe15+		151.82	84.35	2.93	2.93	9.06	9.06	1375.56	56.00	15.00		0.00
Fe16+		146.81	92.10	2.84	2.84	9.88	9.88	1420.67	56.00	16.00		0.00
Fe17+		141.78	100.82	2.76	2.76	10.80	10.80	1464.39	56.00	17.00		0.00
Fe18+		137.66	108.89	2.69	2.69	11.65	11.65	1506.85	56.00	18.00		0.00
Fe19+		133.91	117.08	2.62	2.62	12.51	12.51	1548.14	56.00	19.00		0.00
Step : 8	Numberions : 69
Name		xpos	ypos	sigxp	sigxm	sigyp	sigym	vel	mass	charge		peakhigh
  H1+		75.47	 9.79	1.59	1.59	1.50	1.50	2473.71	1.00	1.00		0.00
3He1+		140.77	 8.97	2.76	2.76	1.50	1.50	1428.20	3.00	1.00		0.00
3He2+		95.14	18.51	1.94	1.94	1.94	1.94	2019.78	3.00	2.00		0.00
 He1+		165.26	 8.78	3.20	3.20	1.50	1.50	1236.86	4.00	1.00		0.00
 He2+		113.37	18.28	2.27	2.27	1.91	1.91	1749.18	4.00	2.00		0.00
  C3+		164.77	22.38	3.18	3.18	2.36	2.36	1236.86	12.00	3.00		0.00
  C4+		140.72	31.34	2.75	2.75	3.30	3.30	1428.20	12.00	4.00		0.00
  C5+		124.54	40.55	2.47	2.47	4.26	4.26	1596.77	12.00	5.00		0.00
  C6+		112.71	49.82	2.25	2.25	5.23	5.23	1749.18	12.00	6.00		0.00
  O4+		164.04	28.28	3.17	3.17	3.00	3.00	1236.86	16.00	4.00		0.00
  O5+		145.24	36.94	2.83	2.83	3.90	3.90	1382.85	16.00	5.00		0.00
  O6+		131.54	45.76	2.59	2.59	4.83	4.83	1514.83	16.00	6.00		0.00
  O7+		120.98	54.78	2.40	2.40	5.77	5.77	1636.21	16.00	7.00		0.00
  O8+		112.54	63.85	2.25	2.25	6.72	6.72	1749.18	16.00	8.00		0.00
  N4+		152.82	29.92	2.97	2.97	3.16	3.16	1322.26	14.00	4.00		0.00
  N5+		135.29	38.83	2.66	2.66	4.09	4.09	1478.33	14.00	5.00		0.00
  N6+		122.50	47.98	2.43	2.43	5.05	5.05	1619.43	14.00	6.00		0.00
  N7+		112.65	57.17	2.25	2.25	6.01	6.01	1749.18	14.00	7.00		0.00
 Ne7+		136.42	49.85	2.67	2.67	5.28	5.28	1463.47	20.00	7.00		0.00
 Ne8+		126.95	58.73	2.50	2.50	6.21	6.21	1564.51	20.00	8.00		0.00
 Mg5+		179.85	30.47	3.44	3.44	3.26	3.26	1129.09	24.00	5.00		0.00
 Mg6+		163.02	38.52	3.14	3.14	4.10	4.10	1236.86	24.00	6.00		0.00
 Mg7+		150.07	46.78	2.91	2.91	4.97	4.97	1335.96	24.00	7.00		0.00
 Mg8+		139.72	55.19	2.73	2.73	5.86	5.86	1428.20	24.00	8.00		0.00
 Mg9+		131.21	63.81	2.58	2.58	6.76	6.76	1514.83	24.00	9.00		0.00
Mg10+		124.04	72.61	2.45	2.45	7.68	7.68	1596.77	24.00	10.00		0.00
Mg11+		117.91	81.48	2.34	2.34	8.61	8.61	1674.71	24.00	11.00		0.00
Mg12+		112.60	90.11	2.25	2.25	9.52	9.52	1749.18	24.00	12.00		0.00
 Si5+		196.36	28.00	3.72	3.72	3.01	3.01	1045.33	28.00	5.00		0.00
 Si6+		177.78	35.58	3.40	3.40	3.81	3.81	1145.11	28.00	6.00		0.00
 Si7+		163.54	43.44	3.15	3.15	4.64	4.64	1236.86	28.00	7.00		0.00
 Si8+		152.20	51.50	2.95	2.95	5.49	5.49	1322.26	28.00	8.00		0.00
 Si9+		142.88	59.70	2.78	2.78	6.35	6.35	1402.46	28.00	9.00		0.00
Si10+		135.08	68.07	2.64	2.64	7.23	7.23	1478.33	28.00	10.00		0.00
Si11+		128.40	76.60	2.53	2.53	8.12	8.12	1550.48	28.00	11.00		0.00
Si12+		122.61	85.28	2.42	2.42	9.03	9.03	1619.43	28.00	12.00		0.00
  S5+		211.15	26.11	3.98	3.98	2.82	2.82	977.82	32.00	5.00		0.00
  S6+		191.16	33.28	3.63	3.63	3.58	3.58	1071.15	32.00	6.00		0.00
  S7+		175.84	40.70	3.36	3.36	4.36	4.36	1156.97	32.00	7.00		0.00
  S8+		163.63	48.36	3.15	3.15	5.17	5.17	1236.86	32.00	8.00		0.00
  S9+		153.63	56.22	2.97	2.97	6.00	6.00	1311.88	32.00	9.00		0.00
 S10+		145.21	64.22	2.82	2.82	6.84	6.84	1382.85	32.00	10.00		0.00
 S11+		138.04	72.38	2.69	2.69	7.70	7.70	1450.34	32.00	11.00		0.00
 S12+		131.81	80.69	2.58	2.58	8.57	8.57	1514.83	32.00	12.00		0.00
 Ca6+		216.28	28.51	4.05	4.05	3.10	3.10	958.06	40.00	6.00		0.00
 Ca7+		198.87	35.06	3.75	3.75	3.80	3.80	1034.83	40.00	7.00		0.00
 Ca8+		185.00	41.86	3.51	3.51	4.52	4.52	1106.28	40.00	8.00		0.00
 Ca9+		173.63	48.88	3.31	3.31	5.27	5.27	1173.38	40.00	9.00		0.00
Ca10+		164.11	56.08	3.15	3.15	6.03	6.03	1236.86	40.00	10.00		0.00
Ca11+		155.99	63.45	3.00	3.00	6.81	6.81	1297.23	40.00	11.00		0.00
Ca12+		148.94	71.05	2.88	2.88	7.61	7.61	1354.91	40.00	12.00		0.00
Ca13+		142.77	78.78	2.77	2.77	8.42	8.42	1410.23	40.00	13.00		0.00
Ca14+		137.32	86.63	2.68	2.68	9.25	9.25	1463.47	40.00	14.00		0.00
 Fe5+		287.82	17.04	5.24	5.24	1.91	1.91	739.16	56.00	5.00		0.00
 Fe6+		260.06	21.87	4.78	4.78	2.44	2.44	809.71	56.00	6.00		0.00
 Fe7+		238.99	26.91	4.42	4.42	2.99	2.99	874.59	56.00	7.00		0.00
 Fe8+		222.29	32.14	4.13	4.13	3.55	3.55	934.98	56.00	8.00		0.00
 Fe9+		208.62	37.63	3.90	3.90	4.14	4.14	991.69	56.00	9.00		0.00
Fe10+		197.20	43.29	3.70	3.70	4.75	4.75	1045.33	56.00	10.00		0.00
Fe11+		187.42	49.29	3.53	3.53	5.39	5.39	1096.36	56.00	11.00		0.00
Fe12+		178.98	55.47	3.39	3.39	6.05	6.05	1145.11	56.00	12.00		0.00
Fe13+		171.57	61.79	3.26	3.26	6.73	6.73	1191.86	56.00	13.00		0.00
Fe14+		165.02	68.24	3.15	3.15	7.41	7.41	1236.86	56.00	14.00		0.00
Fe15+		159.19	74.79	3.05	3.05	8.11	8.11	1280.27	56.00	15.00		0.00
Fe16+		153.92	81.71	2.96	2.96	8.84	8.84	1322.26	56.00	16.00		0.00
Fe17+		149.15	88.77	2.87	2.87	9.59	9.59	1362.95	56.00	17.00		0.00
Fe18+		144.32	96.75	2.79	2.79	10.43	10.43	1402.46	56.00	18.00		0.00
Fe19+		140.36	104.10	2.72	2.72	11.21	11.21	1440.89	56.00	19.00		0.00
Fe20+		136.71	111.54	2.66	2.66	11.99	11.99	1478.33	56.00	20.00		0.00
Step : 9	Numberions : 71
Name		xpos	ypos	sigxp	sigxm	sigyp	sigym	vel	mass	charge		peakhigh
  H1+		79.64	 9.02	1.65	1.65	1.50	1.50	2302.35	1.00	1.00		0.00
3He1+		147.48	 8.24	2.88	2.88	1.50	1.50	1329.26	3.00	1.00		0.00
3He2+		100.03	17.00	2.02	2.02	1.78	1.78	1879.86	3.00	2.00		0.00
 He1+		172.80	 8.05	3.33	3.33	1.50	1.50	1151.17	4.00	1.00		0.00
 He2+		118.79	16.79	2.36	2.36	1.76	1.76	1628.01	4.00	2.00		0.00
  C3+		172.42	20.29	3.31	3.31	2.15	2.15	1151.17	12.00	3.00		0.00
  C4+		147.34	28.51	2.86	2.86	3.02	3.02	1329.26	12.00	4.00		0.00
  C5+		130.47	36.91	2.56	2.56	3.90	3.90	1486.16	12.00	5.00		0.00
  C6+		118.16	45.50	2.34	2.34	4.80	4.80	1628.01	12.00	6.00		0.00
  O4+		171.65	25.58	3.29	3.29	2.73	2.73	1151.17	16.00	4.00		0.00
  O5+		152.04	33.54	2.94	2.94	3.56	3.56	1287.05	16.00	5.00		0.00
  O6+		137.74	41.58	2.69	2.69	4.41	4.41	1409.89	16.00	6.00		0.00
  O7+		126.75	49.80	2.49	2.49	5.27	5.27	1522.86	16.00	7.00		0.00
  O8+		117.95	58.17	2.34	2.34	6.15	6.15	1628.01	16.00	8.00		0.00
  N4+		159.95	27.14	3.09	3.09	2.88	2.88	1230.66	14.00	4.00		0.00
  N5+		141.66	35.30	2.76	2.76	3.74	3.74	1375.92	14.00	5.00		0.00
  N6+		128.34	43.64	2.52	2.52	4.62	4.62	1507.24	14.00	6.00		0.00
  N7+		118.07	52.15	2.34	2.34	5.51	5.51	1628.01	14.00	7.00		0.00
 Ne7+		142.80	45.07	2.77	2.77	4.80	4.80	1362.09	20.00	7.00		0.00
 Ne8+		132.93	53.13	2.60	2.60	5.65	5.65	1456.13	20.00	8.00		0.00
 Mg5+		188.09	27.39	3.57	3.57	2.95	2.95	1050.87	24.00	5.00		0.00
 Mg6+		170.52	34.67	3.26	3.26	3.72	3.72	1151.17	24.00	6.00		0.00
 Mg7+		157.00	42.23	3.02	3.02	4.52	4.52	1243.41	24.00	7.00		0.00
 Mg8+		146.21	49.87	2.83	2.83	5.32	5.32	1329.26	24.00	8.00		0.00
 Mg9+		137.33	57.69	2.68	2.68	6.15	6.15	1409.89	24.00	9.00		0.00
Mg10+		129.86	65.68	2.54	2.54	6.99	6.99	1486.16	24.00	10.00		0.00
Mg11+		123.45	73.83	2.43	2.43	7.84	7.84	1558.70	24.00	11.00		0.00
Mg12+		117.92	81.96	2.33	2.33	8.70	8.70	1628.01	24.00	12.00		0.00
 Si5+		205.49	25.07	3.87	3.87	2.72	2.72	972.92	28.00	5.00		0.00
 Si6+		186.01	31.94	3.53	3.53	3.45	3.45	1065.78	28.00	6.00		0.00
 Si7+		171.11	39.06	3.27	3.27	4.20	4.20	1151.17	28.00	7.00		0.00
 Si8+		159.25	46.41	3.06	3.06	4.98	4.98	1230.66	28.00	8.00		0.00
 Si9+		149.52	53.87	2.89	2.89	5.76	5.76	1305.31	28.00	9.00		0.00
Si10+		141.35	61.47	2.75	2.75	6.57	6.57	1375.92	28.00	10.00		0.00
Si11+		134.38	69.21	2.62	2.62	7.38	7.38	1443.07	28.00	11.00		0.00
Si12+		128.34	77.09	2.51	2.51	8.21	8.21	1507.24	28.00	12.00		0.00
  S5+		220.95	23.34	4.14	4.14	2.54	2.54	910.08	32.00	5.00		0.00
  S6+		199.99	29.83	3.77	3.77	3.23	3.23	996.95	32.00	6.00		0.00
  S7+		183.97	36.55	3.49	3.49	3.95	3.95	1076.82	32.00	7.00		0.00
  S8+		171.20	43.49	3.27	3.27	4.68	4.68	1151.17	32.00	8.00		0.00
  S9+		160.72	50.62	3.08	3.08	5.44	5.44	1221.00	32.00	9.00		0.00
 S10+		151.94	57.89	2.93	2.93	6.21	6.21	1287.05	32.00	10.00		0.00
 S11+		144.43	65.29	2.80	2.80	6.99	6.99	1349.87	32.00	11.00		0.00
 S12+		137.93	72.83	2.68	2.68	7.79	7.79	1409.89	32.00	12.00		0.00
 Ca6+		226.34	25.49	4.22	4.22	2.80	2.80	891.70	40.00	6.00		0.00
 Ca7+		208.08	31.37	3.90	3.90	3.43	3.43	963.14	40.00	7.00		0.00
 Ca8+		193.56	37.50	3.65	3.65	4.09	4.09	1029.64	40.00	8.00		0.00
 Ca9+		181.66	43.84	3.44	3.44	4.76	4.76	1092.10	40.00	9.00		0.00
Ca10+		171.68	50.35	3.27	3.27	5.46	5.46	1151.17	40.00	10.00		0.00
Ca11+		163.18	57.01	3.12	3.12	6.16	6.16	1207.36	40.00	11.00		0.00
Ca12+		155.82	63.83	2.99	2.99	6.89	6.89	1261.05	40.00	12.00		0.00
Ca13+		149.36	70.83	2.88	2.88	7.63	7.63	1312.54	40.00	13.00		0.00
Ca14+		143.64	77.95	2.78	2.78	8.38	8.38	1362.09	40.00	14.00		0.00
 Fe5+		301.77	15.13	5.46	5.46	1.72	1.72	687.96	56.00	5.00		0.00
 Fe6+		272.43	19.48	4.97	4.97	2.20	2.20	753.62	56.00	6.00		0.00
 Fe7+		250.22	24.02	4.59	4.59	2.70	2.70	814.00	56.00	7.00		0.00
 Fe8+		232.65	28.74	4.30	4.30	3.21	3.21	870.21	56.00	8.00		0.00
 Fe9+		218.32	33.61	4.05	4.05	3.74	3.74	922.99	56.00	9.00		0.00
Fe10+		206.31	38.72	3.85	3.85	4.29	4.29	972.92	56.00	10.00		0.00
Fe11+		196.10	43.95	3.67	3.67	4.86	4.86	1020.41	56.00	11.00		0.00
Fe12+		187.22	49.52	3.52	3.52	5.46	5.46	1065.78	56.00	12.00		0.00
Fe13+		179.45	55.22	3.38	3.38	6.07	6.07	1109.30	56.00	13.00		0.00
Fe14+		172.58	61.04	3.27	3.27	6.69	6.69	1151.17	56.00	14.00		0.00
Fe15+		166.46	66.95	3.16	3.16	7.33	7.33	1191.58	56.00	15.00		0.00
Fe16+		160.96	72.97	3.07	3.07	7.97	7.97	1230.66	56.00	16.00		0.00
Fe17+		155.96	79.25	2.98	2.98	8.64	8.64	1268.53	56.00	17.00		0.00
Fe18+		151.41	85.73	2.90	2.90	9.33	9.33	1305.31	56.00	18.00		0.00
Fe19+		147.25	92.29	2.83	2.83	10.03	10.03	1341.08	56.00	19.00		0.00
Fe20+		142.93	99.79	2.75	2.75	10.82	10.82	1375.92	56.00	20.00		0.00
Fe21+		139.40	106.59	2.69	2.69	11.54	11.54	1409.89	56.00	21.00		0.00
Fe22+		136.14	113.48	2.64	2.64	12.27	12.27	1443.07	56.00	22.00		0.00
Step : 10	Numberions : 73
Name		xpos	ypos	sigxp	sigxm	sigyp	sigym	vel	mass	charge		peakhigh
  H1+		83.68	 8.36	1.72	1.72	1.50	1.50	2142.86	1.00	1.00		0.00
3He1+		153.99	 7.61	2.99	2.99	1.50	1.50	1237.18	3.00	1.00		0.00
3He2+		104.79	15.70	2.10	2.10	1.65	1.65	1749.63	3.00	2.00		0.00
 He1+		180.10	 7.43	3.46	3.46	1.50	1.50	1071.43	4.00	1.00		0.00
 He2+		124.05	15.49	2.44	2.44	1.63	1.63	1515.23	4.00	2.00		0.00
  C3+		179.88	18.50	3.44	3.44	1.98	1.98	1071.43	12.00	3.00		0.00
  C4+		153.78	26.08	2.97	2.97	2.78	2.78	1237.18	12.00	4.00		0.00
  C5+		136.25	33.79	2.66	2.66	3.59	3.59	1383.21	12.00	5.00		0.00
  C6+		123.46	41.70	2.43	2.43	4.42	4.42	1515.23	12.00	6.00		0.00
  O4+		179.08	23.26	3.42	3.42	2.49	2.49	1071.43	16.00	4.00		0.00
  O5+		158.65	30.61	3.05	3.05	3.27	3.27	1197.89	16.00	5.00		0.00
  O6+		143.79	37.99	2.79	2.79	4.05	4.05	1312.23	16.00	6.00		0.00
  O7+		132.35	45.53	2.58	2.58	4.85	4.85	1417.37	16.00	7.00		0.00
  O8+		123.20	53.23	2.42	2.42	5.66	5.66	1515.23	16.00	8.00		0.00
  N4+		166.90	24.73	3.20	3.20	2.64	2.64	1145.40	14.00	4.00		0.00
  N5+		147.87	32.27	2.86	2.86	3.44	3.44	1280.60	14.00	5.00		0.00
  N6+		134.02	39.93	2.62	2.62	4.24	4.24	1402.83	14.00	6.00		0.00
  N7+		123.35	47.76	2.42	2.42	5.07	5.07	1515.23	14.00	7.00		0.00
 Ne7+		149.03	40.98	2.88	2.88	4.39	4.39	1267.73	20.00	7.00		0.00
 Ne8+		138.76	48.34	2.69	2.69	5.17	5.17	1355.26	20.00	8.00		0.00
 Mg5+		196.14	24.76	3.70	3.70	2.69	2.69	978.08	24.00	5.00		0.00
 Mg6+		177.84	31.39	3.38	3.38	3.39	3.39	1071.43	24.00	6.00		0.00
 Mg7+		163.77	38.27	3.13	3.13	4.12	4.12	1157.27	24.00	7.00		0.00
 Mg8+		152.53	45.32	2.94	2.94	4.87	4.87	1237.18	24.00	8.00		0.00
 Mg9+		143.29	52.46	2.77	2.77	5.62	5.62	1312.23	24.00	9.00		0.00
Mg10+		135.52	59.76	2.63	2.63	6.40	6.40	1383.21	24.00	10.00		0.00
Mg11+		128.87	67.20	2.52	2.52	7.18	7.18	1450.72	24.00	11.00		0.00
Mg12+		123.10	74.77	2.41	2.41	7.98	7.98	1515.23	24.00	12.00		0.00
 Si5+		214.42	22.58	4.02	4.02	2.47	2.47	905.52	28.00	5.00		0.00
 Si6+		194.07	28.85	3.66	3.66	3.14	3.14	991.95	28.00	6.00		0.00
 Si7+		178.52	35.33	3.39	3.39	3.83	3.83	1071.43	28.00	7.00		0.00
 Si8+		166.14	42.02	3.17	3.17	4.54	4.54	1145.40	28.00	8.00		0.00
 Si9+		155.99	48.88	2.99	2.99	5.27	5.27	1214.89	28.00	9.00		0.00
Si10+		147.49	55.82	2.84	2.84	6.00	6.00	1280.60	28.00	10.00		0.00
Si11+		140.24	62.89	2.72	2.72	6.75	6.75	1343.11	28.00	11.00		0.00
Si12+		133.94	70.09	2.60	2.60	7.51	7.51	1402.83	28.00	12.00		0.00
  S5+		230.56	21.00	4.29	4.29	2.31	2.31	847.04	32.00	5.00		0.00
  S6+		208.65	26.88	3.91	3.91	2.94	2.94	927.88	32.00	6.00		0.00
  S7+		191.91	33.02	3.62	3.62	3.60	3.60	1002.23	32.00	7.00		0.00
  S8+		178.59	39.33	3.39	3.39	4.27	4.27	1071.43	32.00	8.00		0.00
  S9+		167.67	45.82	3.20	3.20	4.96	4.96	1136.42	32.00	9.00		0.00
 S10+		158.51	52.48	3.04	3.04	5.67	5.67	1197.89	32.00	10.00		0.00
 S11+		150.69	59.24	2.90	2.90	6.39	6.39	1256.36	32.00	11.00		0.00
 S12+		143.91	66.12	2.78	2.78	7.12	7.12	1312.23	32.00	12.00		0.00
 Ca6+		236.22	22.92	4.37	4.37	2.54	2.54	829.92	40.00	6.00		0.00
 Ca7+		217.13	28.24	4.05	4.05	3.12	3.12	896.42	40.00	7.00		0.00
 Ca8+		201.95	33.79	3.78	3.78	3.72	3.72	958.31	40.00	8.00		0.00
 Ca9+		189.52	39.54	3.57	3.57	4.33	4.33	1016.45	40.00	9.00		0.00
Ca10+		179.11	45.47	3.39	3.39	4.97	4.97	1071.43	40.00	10.00		0.00
