Step : 1	Numberions : 38
Name		xpos	ypos	sigxp	sigxm	sigyp	sigym	vel	mass	charge		peakhigh
Si8+		135.57	67.78	2.71	2.71	6.78	6.78	1526.41	28.00	8.00		0.00
Si9+		128.10	78.33	2.56	2.56	7.83	7.83	1619.00	28.00	9.00		0.00
Si10+		121.81	89.08	2.44	2.44	8.91	8.91	1706.58	28.00	10.00		0.00
Si11+		116.44	99.85	2.33	2.33	9.99	9.99	1789.87	28.00	11.00		0.00
Si12+		111.77	110.47	2.24	2.24	11.05	11.05	1869.46	28.00	12.00		0.00
S5+		182.42	35.28	3.65	3.65	3.53	3.53	1128.79	32.00	5.00		0.00
S6+		166.59	44.58	3.33	3.33	4.46	4.46	1236.53	32.00	6.00		0.00
S7+		154.41	54.23	3.09	3.09	5.42	5.42	1335.61	32.00	7.00		0.00
S8+		144.68	64.12	2.89	2.89	6.41	6.41	1427.82	32.00	8.00		0.00
S9+		136.67	74.22	2.73	2.73	7.42	7.42	1514.44	32.00	9.00		0.00
S10+		129.93	84.54	2.60	2.60	8.45	8.45	1596.36	32.00	10.00		0.00
S11+		124.17	95.04	2.48	2.48	9.50	9.50	1674.27	32.00	11.00		0.00
S12+		119.18	105.73	2.38	2.38	10.57	10.57	1748.72	32.00	12.00		0.00
Ca6+		186.02	38.84	3.72	3.72	3.88	3.88	1105.99	40.00	6.00		0.00
Ca7+		172.33	47.47	3.45	3.45	4.75	4.75	1194.60	40.00	7.00		0.00
Ca8+		161.38	56.38	3.23	3.23	5.64	5.64	1277.08	40.00	8.00		0.00
Ca9+		152.39	65.54	3.05	3.05	6.55	6.55	1354.55	40.00	9.00		0.00
Ca10+		144.84	74.99	2.90	2.90	7.50	7.50	1427.82	40.00	10.00		0.00
Ca11+		138.38	84.65	2.77	2.77	8.47	8.47	1497.51	40.00	11.00		0.00
Ca12+		132.79	94.50	2.66	2.66	9.45	9.45	1564.10	40.00	12.00		0.00
Ca13+		127.88	104.50	2.56	2.56	10.45	10.45	1627.97	40.00	13.00		0.00
Ca14+		123.53	114.66	2.47	2.47	11.47	11.47	1689.42	40.00	14.00		0.00
Fe5+		240.14	24.02	4.80	4.80	2.40	2.40	853.29	56.00	5.00		0.00
Fe6+		218.98	30.52	4.38	4.38	3.05	3.05	934.73	56.00	6.00		0.00
Fe7+		202.78	37.27	4.06	4.06	3.73	3.73	1009.62	56.00	7.00		0.00
Fe8+		189.86	44.38	3.80	3.80	4.44	4.44	1079.33	56.00	8.00		0.00
Fe9+		179.25	51.81	3.59	3.59	5.18	5.18	1144.81	56.00	9.00		0.00
Fe10+		170.35	59.61	3.41	3.41	5.96	5.96	1206.73	56.00	10.00		0.00
Fe11+		162.73	67.60	3.25	3.25	6.76	6.76	1265.63	56.00	11.00		0.00
Fe12+		156.13	75.76	3.12	3.12	7.58	7.58	1321.91	56.00	12.00		0.00
Fe13+		150.35	84.16	3.01	3.01	8.42	8.42	1375.89	56.00	13.00		0.00
Fe14+		145.22	92.98	2.90	2.90	9.30	9.30	1427.82	56.00	14.00		0.00
Fe15+		140.41	102.39	2.81	2.81	10.24	10.24	1477.94	56.00	15.00		0.00
Fe16+		136.10	111.94	2.72	2.72	11.19	11.19	1526.41	56.00	16.00		0.00
Fe17+		132.37	121.28	2.65	2.65	12.13	12.13	1573.39	56.00	17.00		0.00
Step : 7	Numberions : 68
Name		xpos	ypos	sigxp	sigxm	sigyp	sigym	vel	mass	charge		peakhigh
H1+		76.13	11.10	1.52	1.52	1.50	1.50	2657.83	1.00	1.00		0.00
3He1+		132.44	10.24	2.65	2.65	1.50	1.50	1534.50	3.00	1.00		0.00
3He2+		93.09	21.10	1.86	1.86	2.11	2.11	2170.11	3.00	2.00		0.00
He1+		153.67	10.05	3.07	3.07	1.50	1.50	1328.91	4.00	1.00		0.00
He2+		109.01	20.85	2.18	2.18	2.08	2.08	1879.37	4.00	2.00		0.00
C3+		152.65	26.08	3.05	3.05	2.61	2.61	1328.91	12.00	3.00		0.00
C4+		132.15	36.32	2.64	2.64	3.63	3.63	1534.50	12.00	4.00		0.00
C5+		118.33	46.89	2.37	2.37	4.69	4.69	1715.62	12.00	5.00		0.00
C6+		108.21	57.37	2.16	2.16	5.74	5.74	1879.37	12.00	6.00		0.00
O4+		151.87	33.13	3.04	3.04	3.31	3.31	1328.91	16.00	4.00		0.00
O5+		135.90	43.01	2.72	2.72	4.30	4.30	1485.77	16.00	5.00		0.00
O6+		124.23	53.16	2.48	2.48	5.32	5.32	1627.58	16.00	6.00		0.00
O7+		115.23	63.47	2.30	2.30	6.35	6.35	1757.99	16.00	7.00		0.00
O8+		108.02	73.83	2.16	2.16	7.38	7.38	1879.37	16.00	8.00		0.00
N4+		142.42	34.80	2.85	2.85	3.48	3.48	1420.67	14.00	4.00		0.00
N5+		127.49	45.04	2.55	2.55	4.50	4.50	1588.36	14.00	5.00		0.00
N6+		116.58	55.51	2.33	2.33	5.55	5.55	1739.96	14.00	6.00		0.00
N7+		108.15	65.96	2.16	2.16	6.60	6.60	1879.37	14.00	7.00		0.00
Ne7+		128.26	58.40	2.57	2.57	5.84	5.84	1572.39	20.00	7.00		0.00
Ne8+		120.23	68.64	2.40	2.40	6.86	6.86	1680.96	20.00	8.00		0.00
Mg5+		164.88	36.19	3.30	3.30	3.62	3.62	1213.13	24.00	5.00		0.00
Mg6+		150.73	45.55	3.01	3.01	4.56	4.56	1328.91	24.00	6.00		0.00
Mg7+		139.80	55.04	2.80	2.80	5.50	5.50	1435.39	24.00	7.00		0.00
Mg8+		131.05	64.79	2.62	2.62	6.48	6.48	1534.50	24.00	8.00		0.00
Mg9+		123.83	74.76	2.48	2.48	7.48	7.48	1627.58	24.00	9.00		0.00
Mg10+		117.75	84.89	2.36	2.36	8.49	8.49	1715.62	24.00	10.00		0.00
Mg11+		112.54	94.71	2.25	2.25	9.47	9.47	1799.36	24.00	11.00		0.00
Mg12+		108.02	104.65	2.16	2.16	10.47	10.47	1879.37	24.00	12.00		0.00
Si5+		178.46	33.52	3.57	3.57	3.35	3.35	1123.14	28.00	5.00		0.00
Si6+		162.94	42.36	3.26	3.26	4.24	4.24	1230.34	28.00	6.00		0.00
Si7+		151.01	51.52	3.02	3.02	5.15	5.15	1328.91	28.00	7.00		0.00
Si8+		141.47	60.81	2.83	2.83	6.08	6.08	1420.67	28.00	8.00		0.00
Si9+		133.63	70.31	2.67	2.67	7.03	7.03	1506.85	28.00	9.00		0.00
Si10+		127.03	80.01	2.54	2.54	8.00	8.00	1588.36	28.00	10.00		0.00
Si11+		121.39	89.88	2.43	2.43	8.99	8.99	1665.88	28.00	11.00		0.00
Si12+		116.49	99.74	2.33	2.33	9.97	9.97	1739.96	28.00	12.00		0.00
S5+		190.65	31.45	3.81	3.81	3.15	3.15	1050.60	32.00	5.00		0.00
S6+		174.02	39.84	3.48	3.48	3.98	3.98	1150.87	32.00	6.00		0.00
S7+		161.23	48.51	3.22	3.22	4.85	4.85	1243.09	32.00	7.00		0.00
S8+		151.01	57.44	3.02	3.02	5.74	5.74	1328.91	32.00	8.00		0.00
S9+		142.60	66.54	2.85	2.85	6.65	6.65	1409.53	32.00	9.00		0.00
S10+		135.53	75.84	2.71	2.71	7.58	7.58	1485.77	32.00	10.00		0.00
S11+		129.48	85.31	2.59	2.59	8.53	8.53	1558.29	32.00	11.00		0.00
S12+		124.23	94.93	2.48	2.48	9.49	9.49	1627.58	32.00	12.00		0.00
Ca6+		194.38	34.62	3.89	3.89	3.46	3.46	1029.37	40.00	6.00		0.00
Ca7+		179.99	42.34	3.60	3.60	4.23	4.23	1111.85	40.00	7.00		0.00
Ca8+		168.50	50.35	3.37	3.37	5.03	5.03	1188.62	40.00	8.00		0.00
Ca9+		159.05	58.58	3.18	3.18	5.86	5.86	1260.72	40.00	9.00		0.00
Ca10+		151.11	67.01	3.02	3.02	6.70	6.70	1328.91	40.00	10.00		0.00
Ca11+		144.33	75.70	2.89	2.89	7.57	7.57	1393.78	40.00	11.00		0.00
Ca12+		138.45	84.55	2.77	2.77	8.46	8.46	1455.75	40.00	12.00		0.00
Ca13+		133.28	93.56	2.67	2.67	9.36	9.36	1515.20	40.00	13.00		0.00
Ca14+		128.71	102.70	2.57	2.57	10.27	10.27	1572.39	40.00	14.00		0.00
Fe5+		251.21	21.38	5.02	5.02	2.14	2.14	794.18	56.00	5.00		0.00
Fe6+		228.90	27.20	4.58	4.58	2.72	2.72	869.98	56.00	6.00		0.00
Fe7+		211.84	33.26	4.24	4.24	3.33	3.33	939.68	56.00	7.00		0.00
Fe8+		198.26	39.57	3.97	3.97	3.96	3.96	1004.57	56.00	8.00		0.00
Fe9+		187.10	46.13	3.74	3.74	4.61	4.61	1065.50	56.00	9.00		0.00
Fe10+		177.74	53.03	3.55	3.55	5.30	5.30	1123.14	56.00	10.00		0.00
Fe11+		169.74	60.19	3.39	3.39	6.02	6.02	1177.96	56.00	11.00		0.00
Fe12+		162.81	67.51	3.26	3.26	6.75	6.75	1230.34	56.00	12.00		0.00
Fe13+		156.72	74.98	3.13	3.13	7.50	7.50	1280.57	56.00	13.00		0.00
Fe14+		151.33	82.60	3.03	3.03	8.26	8.26	1328.91	56.00	14.00		0.00
Fe15+		146.51	90.65	2.93	2.93	9.06	9.06	1375.56	56.00	15.00		0.00
Fe16+		142.17	98.82	2.84	2.84	9.88	9.88	1420.67	56.00	16.00		0.00
Fe17+		137.83	107.96	2.76	2.76	10.80	10.80	1464.39	56.00	17.00		0.00
Fe18+		134.25	116.45	2.69	2.69	11.65	11.65	1506.85	56.00	18.00		0.00
Fe19+		130.98	125.06	2.62	2.62	12.51	12.51	1548.14	56.00	19.00		0.00
Step : 8	Numberions : 69
Name		xpos	ypos	sigxp	sigxm	sigyp	sigym	vel	mass	charge		peakhigh
H1+		79.41	10.21	1.59	1.59	1.50	1.50	2473.71	1.00	1.00		0.00
3He1+		138.20	9.39	2.76	2.76	1.50	1.50	1428.20	3.00	1.00		0.00
3He2+		97.08	19.35	1.94	1.94	1.94	1.94	2019.78	3.00	2.00		0.00
He1+		160.23	9.20	3.20	3.20	1.50	1.50	1236.86	4.00	1.00		0.00
He2+		113.52	19.12	2.27	2.27	1.91	1.91	1749.18	4.00	2.00		0.00
C3+		159.19	23.64	3.18	3.18	2.36	2.36	1236.86	12.00	3.00		0.00
C4+		137.74	33.02	2.75	2.75	3.30	3.30	1428.20	12.00	4.00		0.00
C5+		123.28	42.65	2.47	2.47	4.26	4.26	1596.77	12.00	5.00		0.00
C6+		112.69	52.34	2.25	2.25	5.23	5.23	1749.18	12.00	6.00		0.00
O4+		158.32	29.96	3.17	3.17	3.00	3.00	1236.86	16.00	4.00		0.00
O5+		141.61	39.04	2.83	2.83	3.90	3.90	1382.85	16.00	5.00		0.00
O6+		129.40	48.28	2.59	2.59	4.83	4.83	1514.83	16.00	6.00		0.00
O7+		119.98	57.72	2.40	2.40	5.77	5.77	1636.21	16.00	7.00		0.00
O8+		112.44	67.21	2.25	2.25	6.72	6.72	1749.18	16.00	8.00		0.00
N4+		148.46	31.60	2.97	2.97	3.16	3.16	1322.26	14.00	4.00		0.00
N5+		132.83	40.93	2.66	2.66	4.09	4.09	1478.33	14.00	5.00		0.00
N6+		121.41	50.50	2.43	2.43	5.05	5.05	1619.43	14.00	6.00		0.00
N7+		112.60	60.11	2.25	2.25	6.01	6.01	1749.18	14.00	7.00		0.00
Ne7+		133.56	52.79	2.67	2.67	5.28	5.28	1463.47	20.00	7.00		0.00
Ne8+		125.16	62.09	2.50	2.50	6.21	6.21	1564.51	20.00	8.00		0.00
Mg5+		171.80	32.57	3.44	3.44	3.26	3.26	1129.09	24.00	5.00		0.00
Mg6+		157.00	41.04	3.14	3.14	4.10	4.10	1236.86	24.00	6.00		0.00
Mg7+		145.57	49.72	2.91	2.91	4.97	4.97	1335.96	24.00	7.00		0.00
Mg8+		136.41	58.55	2.73	2.73	5.86	5.86	1428.20	24.00	8.00		0.00
Mg9+		128.87	67.59	2.58	2.58	6.76	6.76	1514.83	24.00	9.00		0.00
Mg10+		122.51	76.81	2.45	2.45	7.68	7.68	1596.77	24.00	10.00		0.00
Mg11+		117.06	86.10	2.34	2.34	8.61	8.61	1674.71	24.00	11.00		0.00
Mg12+		112.33	95.15	2.25	2.25	9.52	9.52	1749.18	24.00	12.00		0.00
Si5+		186.07	30.10	3.72	3.72	3.01	3.01	1045.33	28.00	5.00		0.00
Si6+		169.81	38.10	3.40	3.40	3.81	3.81	1145.11	28.00	6.00		0.00
Si7+		157.31	46.38	3.15	3.15	4.64	4.64	1236.86	28.00	7.00		0.00
Si8+		147.32	54.86	2.95	2.95	5.49	5.49	1322.26	28.00	8.00		0.00
Si9+		139.10	63.48	2.78	2.78	6.35	6.35	1402.46	28.00	9.00		0.00
Si10+		132.20	72.27	2.64	2.64	7.23	7.23	1478.33	28.00	10.00		0.00
Si11+		126.29	81.22	2.53	2.53	8.12	8.12	1550.48	28.00	11.00		0.00
Si12+		121.16	90.32	2.42	2.42	9.03	9.03	1619.43	28.00	12.00		0.00
S5+		198.79	28.21	3.98	3.98	2.82	2.82	977.82	32.00	5.00		0.00
S6+		181.38	35.80	3.63	3.63	3.58	3.58	1071.15	32.00	6.00		0.00
S7+		167.98	43.64	3.36	3.36	4.36	4.36	1156.97	32.00	7.00		0.00
S8+		157.27	51.72	3.15	3.15	5.17	5.17	1236.86	32.00	8.00		0.00
S9+		148.47	60.00	2.97	2.97	6.00	6.00	1311.88	32.00	9.00		0.00
S10+		141.06	68.42	2.82	2.82	6.84	6.84	1382.85	32.00	10.00		0.00
S11+		134.73	77.00	2.69	2.69	7.70	7.70	1450.34	32.00	11.00		0.00
S12+		129.23	85.73	2.58	2.58	8.57	8.57	1514.83	32.00	12.00		0.00
Ca6+		202.66	31.03	4.05	4.05	3.10	3.10	958.06	40.00	6.00		0.00
Ca7+		187.59	38.00	3.75	3.75	3.80	3.80	1034.83	40.00	7.00		0.00
Ca8+		175.54	45.22	3.51	3.51	4.52	4.52	1106.28	40.00	8.00		0.00
Ca9+		165.64	52.66	3.31	3.31	5.27	5.27	1173.38	40.00	9.00		0.00
Ca10+		157.33	60.28	3.15	3.15	6.03	6.03	1236.86	40.00	10.00		0.00
Ca11+		150.22	68.07	3.00	3.00	6.81	6.81	1297.23	40.00	11.00		0.00
Ca12+		144.05	76.09	2.88	2.88	7.61	7.61	1354.91	40.00	12.00		0.00
Ca13+		138.64	84.24	2.77	2.77	8.42	8.42	1410.23	40.00	13.00		0.00
Ca14+		133.85	92.51	2.68	2.68	9.25	9.25	1463.47	40.00	14.00		0.00
Fe5+		262.22	19.14	5.24	5.24	1.91	1.91	739.16	56.00	5.00		0.00
Fe6+		238.76	24.39	4.78	4.78	2.44	2.44	809.71	56.00	6.00		0.00
Fe7+		220.84	29.85	4.42	4.42	2.99	2.99	874.59	56.00	7.00		0.00
Fe8+		206.58	35.50	4.13	4.13	3.55	3.55	934.98	56.00	8.00		0.00
Fe9+		194.88	41.41	3.90	3.90	4.14	4.14	991.69	56.00	9.00		0.00
Fe10+		185.07	47.49	3.70	3.70	4.75	4.75	1045.33	56.00	10.00		0.00
Fe11+		176.68	53.91	3.53	3.53	5.39	5.39	1096.36	56.00	11.00		0.00
Fe12+		169.42	60.51	3.39	3.39	6.05	6.05	1145.11	56.00	12.00		0.00
Fe13+		163.04	67.25	3.26	3.26	6.73	6.73	1191.86	56.00	13.00		0.00
Fe14+		157.38	74.12	3.15	3.15	7.41	7.41	1236.86	56.00	14.00		0.00
Fe15+		152.33	81.09	3.05	3.05	8.11	8.11	1280.27	56.00	15.00		0.00
Fe16+		147.78	88.43	2.96	2.96	8.84	8.84	1322.26	56.00	16.00		0.00
Fe17+		143.65	95.91	2.87	2.87	9.59	9.59	1362.95	56.00	17.00		0.00
Fe18+		139.49	104.31	2.79	2.79	10.43	10.43	1402.46	56.00	18.00		0.00
Fe19+		136.05	112.08	2.72	2.72	11.21	11.21	1440.89	56.00	19.00		0.00
Fe20+		132.88	119.94	2.66	2.66	11.99	11.99	1478.33	56.00	20.00		0.00
Step : 9	Numberions : 71
Name		xpos	ypos	sigxp	sigxm	sigyp	sigym	vel	mass	charge		peakhigh
H1+		82.63	9.44	1.65	1.65	1.50	1.50	2302.35	1.00	1.00		0.00
3He1+		143.85	8.66	2.88	2.88	1.50	1.50	1329.26	3.00	1.00		0.00
3He2+		100.99	17.84	2.02	2.02	1.78	1.78	1879.86	3.00	2.00		0.00
He1+		166.67	8.47	3.33	3.33	1.50	1.50	1151.17	4.00	1.00		0.00
He2+		117.94	17.63	2.36	2.36	1.76	1.76	1628.01	4.00	2.00		0.00
C3+		165.61	21.55	3.31	3.31	2.15	2.15	1151.17	12.00	3.00		0.00
C4+		143.22	30.19	2.86	2.86	3.02	3.02	1329.26	12.00	4.00		0.00
C5+		128.13	39.01	2.56	2.56	3.90	3.90	1486.16	12.00	5.00		0.00
C6+		117.09	48.02	2.34	2.34	4.80	4.80	1628.01	12.00	6.00		0.00
O4+		164.66	27.26	3.29	3.29	2.73	2.73	1151.17	16.00	4.00		0.00
O5+		147.22	35.64	2.94	2.94	3.56	3.56	1287.05	16.00	5.00		0.00
O6+		134.47	44.10	2.69	2.69	4.41	4.41	1409.89	16.00	6.00		0.00
O7+		124.65	52.74	2.49	2.49	5.27	5.27	1522.86	16.00	7.00		0.00
O8+		116.78	61.53	2.34	2.34	6.15	6.15	1628.01	16.00	8.00		0.00
N4+		154.39	28.82	3.09	3.09	2.88	2.88	1230.66	14.00	4.00		0.00
N5+		138.07	37.40	2.76	2.76	3.74	3.74	1375.92	14.00	5.00		0.00
N6+		126.16	46.16	2.52	2.52	4.62	4.62	1507.24	14.00	6.00		0.00
N7+		116.96	55.09	2.34	2.34	5.51	5.51	1628.01	14.00	7.00		0.00
Ne7+		138.75	48.01	2.77	2.77	4.80	4.80	1362.09	20.00	7.00		0.00
Ne8+		129.98	56.49	2.60	2.60	5.65	5.65	1456.13	20.00	8.00		0.00
Mg5+		178.58	29.49	3.57	3.57	2.95	2.95	1050.87	24.00	5.00		0.00
Mg6+		163.14	37.19	3.26	3.26	3.72	3.72	1151.17	24.00	6.00		0.00
Mg7+		151.23	45.17	3.02	3.02	4.52	4.52	1243.41	24.00	7.00		0.00
Mg8+		141.68	53.23	2.83	2.83	5.32	5.32	1329.26	24.00	8.00		0.00
Mg9+		133.81	61.47	2.68	2.68	6.15	6.15	1409.89	24.00	9.00		0.00
Mg10+		127.18	69.88	2.54	2.54	6.99	6.99	1486.16	24.00	10.00		0.00
Mg11+		121.49	78.45	2.43	2.43	7.84	7.84	1558.70	24.00	11.00		0.00
Mg12+		116.56	87.00	2.33	2.33	8.70	8.70	1628.01	24.00	12.00		0.00
Si5+		193.56	27.17	3.87	3.87	2.72	2.72	972.92	28.00	5.00		0.00
Si6+		176.55	34.46	3.53	3.53	3.45	3.45	1065.78	28.00	6.00		0.00
Si7+		163.49	42.00	3.27	3.27	4.20	4.20	1151.17	28.00	7.00		0.00
Si8+		153.06	49.77	3.06	3.06	4.98	4.98	1230.66	28.00	8.00		0.00
Si9+		144.48	57.65	2.89	2.89	5.76	5.76	1305.31	28.00	9.00		0.00
Si10+		137.26	65.67	2.75	2.75	6.57	6.57	1375.92	28.00	10.00		0.00
Si11+		131.09	73.83	2.62	2.62	7.38	7.38	1443.07	28.00	11.00		0.00
Si12+		125.74	82.13	2.51	2.51	8.21	8.21	1507.24	28.00	12.00		0.00
S5+		206.80	25.44	4.14	4.14	2.54	2.54	910.08	32.00	5.00		0.00
S6+		188.60	32.35	3.77	3.77	3.23	3.23	996.95	32.00	6.00		0.00
S7+		174.61	39.49	3.49	3.49	3.95	3.95	1076.82	32.00	7.00		0.00
S8+		163.43	46.85	3.27	3.27	4.68	4.68	1151.17	32.00	8.00		0.00
S9+		154.23	54.40	3.08	3.08	5.44	5.44	1221.00	32.00	9.00		0.00
S10+		146.50	62.09	2.93	2.93	6.21	6.21	1287.05	32.00	10.00		0.00
S11+		139.88	69.91	2.80	2.80	6.99	6.99	1349.87	32.00	11.00		0.00
S12+		134.14	77.87	2.68	2.68	7.79	7.79	1409.89	32.00	12.00		0.00
Ca6+		210.80	28.01	4.22	4.22	2.80	2.80	891.70	40.00	6.00		0.00
Ca7+		195.04	34.31	3.90	3.90	3.43	3.43	963.14	40.00	7.00		0.00
Ca8+		182.46	40.86	3.65	3.65	4.09	4.09	1029.64	40.00	8.00		0.00
Ca9+		172.12	47.62	3.44	3.44	4.76	4.76	1092.10	40.00	9.00		0.00
Ca10+		163.43	54.55	3.27	3.27	5.46	5.46	1151.17	40.00	10.00		0.00
Ca11+		156.00	61.63	3.12	3.12	6.16	6.16	1207.36	40.00	11.00		0.00
Ca12+		149.56	68.87	2.99	2.99	6.89	6.89	1261.05	40.00	12.00		0.00
Ca13+		143.90	76.29	2.88	2.88	7.63	7.63	1312.54	40.00	13.00		0.00
Ca14+		138.89	83.83	2.78	2.78	8.38	8.38	1362.09	40.00	14.00		0.00
Fe5+		273.09	17.23	5.46	5.46	1.72	1.72	687.96	56.00	5.00		0.00
Fe6+		248.47	22.00	4.97	4.97	2.20	2.20	753.62	56.00	6.00		0.00
Fe7+		229.69	26.96	4.59	4.59	2.70	2.70	814.00	56.00	7.00		0.00
Fe8+		214.76	32.10	4.30	4.30	3.21	3.21	870.21	56.00	8.00		0.00
Fe9+		202.53	37.39	4.05	4.05	3.74	3.74	922.99	56.00	9.00		0.00
Fe10+		192.27	42.92	3.85	3.85	4.29	4.29	972.92	56.00	10.00		0.00
Fe11+		183.51	48.57	3.67	3.67	4.86	4.86	1020.41	56.00	11.00		0.00
Fe12+		175.91	54.56	3.52	3.52	5.46	5.46	1065.78	56.00	12.00		0.00
Fe13+		169.24	60.68	3.38	3.38	6.07	6.07	1109.30	56.00	13.00		0.00
Fe14+		163.33	66.92	3.27	3.27	6.69	6.69	1151.17	56.00	14.00		0.00
Fe15+		158.05	73.25	3.16	3.16	7.33	7.33	1191.58	56.00	15.00		0.00
Fe16+		153.29	79.69	3.07	3.07	7.97	7.97	1230.66	56.00	16.00		0.00
Fe17+		148.98	86.39	2.98	2.98	8.64	8.64	1268.53	56.00	17.00		0.00
Fe18+		145.05	93.29	2.90	2.90	9.33	9.33	1305.31	56.00	18.00		0.00
Fe19+		141.45	100.27	2.83	2.83	10.03	10.03	1341.08	56.00	19.00		0.00
Fe20+		137.73	108.19	2.75	2.75	10.82	10.82	1375.92	56.00	20.00		0.00
Fe21+		134.67	115.41	2.69	2.69	11.54	11.54	1409.89	56.00	21.00		0.00
Fe22+		131.83	122.72	2.64	2.64	12.27	12.27	1443.07	56.00	22.00		0.00
Step : 10	Numberions : 73
Name		xpos	ypos	sigxp	sigxm	sigyp	sigym	vel	mass	charge		peakhigh
H1+		85.75	8.78	1.72	1.72	1.50	1.50	2142.86	1.00	1.00		0.00
3He1+		149.35	8.03	2.99	2.99	1.50	1.50	1237.18	3.00	1.00		0.00
3He2+		104.79	16.54	2.10	2.10	1.65	1.65	1749.63	3.00	2.00		0.00
He1+		172.93	7.85	3.46	3.46	1.50	1.50	1071.43	4.00	1.00		0.00
He2+		122.24	16.33	2.44	2.44	1.63	1.63	1515.23	4.00	2.00		0.00
C3+		171.86	19.76	3.44	3.44	1.98	1.98	1071.43	12.00	3.00		0.00
C4+		148.55	27.76	2.97	2.97	2.78	2.78	1237.18	12.00	4.00		0.00
C5+		132.85	35.89	2.66	2.66	3.59	3.59	1383.21	12.00	5.00		0.00
C6+		121.37	44.22	2.43	2.43	4.42	4.42	1515.23	12.00	6.00		0.00
O4+		170.83	24.94	3.42	3.42	2.49	2.49	1071.43	16.00	4.00		0.00
O5+		152.67	32.71	3.05	3.05	3.27	3.27	1197.89	16.00	5.00		0.00
O6+		139.41	40.51	2.79	2.79	4.05	4.05	1312.23	16.00	6.00		0.00
O7+		129.18	48.47	2.58	2.58	4.85	4.85	1417.37	16.00	7.00		0.00
O8+		120.99	56.59	2.42	2.42	5.66	5.66	1515.23	16.00	8.00		0.00
N4+		160.16	26.41	3.20	3.20	2.64	2.64	1145.40	14.00	4.00		0.00
N5+		143.17	34.37	2.86	2.86	3.44	3.44	1280.60	14.00	5.00		0.00
N6+		130.77	42.45	2.62	2.62	4.24	4.24	1402.83	14.00	6.00		0.00
N7+		121.21	50.70	2.42	2.42	5.07	5.07	1515.23	14.00	7.00		0.00
Ne7+		143.80	43.92	2.88	2.88	4.39	4.39	1267.73	20.00	7.00		0.00
Ne8+		134.68	51.70	2.69	2.69	5.17	5.17	1355.26	20.00	8.00		0.00
Mg5+		185.18	26.86	3.70	3.70	2.69	2.69	978.08	24.00	5.00		0.00
Mg6+		169.12	33.91	3.38	3.38	3.39	3.39	1071.43	24.00	6.00		0.00
Mg7+		156.73	41.21	3.13	3.13	4.12	4.12	1157.27	24.00	7.00		0.00
Mg8+		146.80	48.68	2.94	2.94	4.87	4.87	1237.18	24.00	8.00		0.00
Mg9+		138.61	56.24	2.77	2.77	5.62	5.62	1312.23	24.00	9.00		0.00
Mg10+		131.72	63.96	2.63	2.63	6.40	6.40	1383.21	24.00	10.00		0.00
Mg11+		125.81	71.82	2.52	2.52	7.18	7.18	1450.72	24.00	11.00		0.00
Mg12+		120.67	79.81	2.41	2.41	7.98	7.98	1515.23	24.00	12.00		0.00
Si5+		200.85	24.68	4.02	4.02	2.47	2.47	905.52	28.00	5.00		0.00
Si6+		183.13	31.37	3.66	3.66	3.14	3.14	991.95	28.00	6.00		0.00
Si7+		169.52	38.27	3.39	3.39	3.83	3.83	1071.43	28.00	7.00		0.00
Si8+		158.65	45.38	3.17	3.17	4.54	4.54	1145.40	28.00	8.00		0.00
Si9+		149.71	52.66	2.99	2.99	5.27	5.27	1214.89	28.00	9.00		0.00
Si10+		142.20	60.02	2.84	2.84	6.00	6.00	1280.60	28.00	10.00		0.00
Si11+		135.78	67.51	2.72	2.72	6.75	6.75	1343.11	28.00	11.00		0.00
Si12+		130.20	75.13	2.60	2.60	7.51	7.51	1402.83	28.00	12.00		0.00
S5+		214.61	23.10	4.29	4.29	2.31	2.31	847.04	32.00	5.00		0.00
S6+		195.64	29.40	3.91	3.91	2.94	2.94	927.88	32.00	6.00		0.00
S7+		181.07	35.96	3.62	3.62	3.60	3.60	1002.23	32.00	7.00		0.00
S8+		169.42	42.69	3.39	3.39	4.27	4.27	1071.43	32.00	8.00		0.00
S9+		159.84	49.60	3.20	3.20	4.96	4.96	1136.42	32.00	9.00		0.00
S10+		151.79	56.68	3.04	3.04	5.67	5.67	1197.89	32.00	10.00		0.00
S11+		144.90	63.86	2.90	2.90	6.39	6.39	1256.36	32.00	11.00		0.00
S12+		138.92	71.16	2.78	2.78	7.12	7.12	1312.23	32.00	12.00		0.00
Ca6+		218.73	25.44	4.37	4.37	2.54	2.54	829.92	40.00	6.00		0.00
Ca7+		202.31	31.18	4.05	4.05	3.12	3.12	896.42	40.00	7.00		0.00
Ca8+		189.20	37.15	3.78	3.78	3.72	3.72	958.31	40.00	8.00		0.00
Ca9+		178.43	43.32	3.57	3.57	4.33	4.33	1016.45	40.00	9.00		0.00
Ca10+		169.38	49.67	3.39	3.39	4.97	4.97	1071.43	40.00	10.00		0.00
Ca11+		161.64	56.15	3.23	3.23	5.62	5.62	1123.72	40.00	11.00		0.00
Ca12+		154.92	62.76	3.10	3.10	6.28	6.28	1173.69	40.00	12.00		0.00
Ca13+		149.03	69.52	2.98	2.98	6.95	6.95	1221.62	40.00	13.00		0.00
Ca14+		143.81	76.42	2.88	2.88	7.64	7.64	1267.73	40.00	14.00		0.00
Fe5+		283.73	15.60	5.67	5.67	1.56	1.56	640.30	56.00	5.00		0.00
